"parameter","stratum","country","state","bcr","bcr_name","count_year","estimate_median","estimate_lcl95","estimate_ucl95","estimate_precision","estimate_mean","estimate_sd","effective_posterior_N","geweke_convergence_diag","quantile050","quantile165","quantile835","quantile950"
"RegressionTrendPerStratum1970On","CA-BC-BCR-10","CAN","BC",10,"Northern Rockies",,0.9889675,0.982194875,0.995777075,0.0135822,0.988935038,0.00345255327671694,515.093389353789,0.906631199897385,0.98329385,0.985541833,0.992314,0.99453725
"RegressionTrendPerStratum1970On","CA-YT-BCR-04","CAN","YT",4,"Northwestern Interior Forest",,1.02891,1.01016,1.04776025,0.0376002500000001,1.0289883061,0.00940049799002419,265.491299834209,0.572783397862233,1.0135395,1.01994,1.03809,1.044981
"RegressionTrendPerStratum1970On","US-AK-BCR-02","USA","AK",2,"Western Alaska",,1.00198,0.989716925,1.01418,0.0244630750000002,1.001892516,0.00618239646245256,769.769243893957,2.99750828668028,0.99157485,0.995893499,1.00792,1.0119205
"RegressionTrendPerStratum1970On","US-AK-BCR-04","USA","AK",4,"Northwestern Interior Forest",,1.01039,1.00101975,1.01899,0.0179702500000001,1.010310871,0.00456087102172455,423.703223146733,1.03375159484199,1.00266,1.00603,1.01476,1.017741
"RegressionTrendPerStratum1970On","US-AK-BCR-05","USA","AK",5,"Northern Pacific Rainforest",,1.01275,1.00653,1.01956,0.0130300000000001,1.012830574,0.00331304160477823,561.344108252341,2.24687784358851,1.00745,1.00959,1.01609,1.01844
"RegressionTrendPerStratum1970On","US-AZ-BCR-34","USA","AZ",34,"Sierra Madre Occidental",,0.943263,0.924739925,0.96299125,0.0382513249999999,0.9433527052,0.00968868789684182,130.806659921309,0.0800846337575991,0.927511,0.934182833,0.952404165,0.95982605
"RegressionTrendPerStratum1970On","US-CA-BCR-05","USA","CA",5,"Northern Pacific Rainforest",,0.983677,0.9760959,0.9916325,0.0155366,0.9837092132,0.00395060341386973,675.290780502227,0.365025426402455,0.97728775,0.979874833,0.987463,0.9902023
"RegressionTrendPerStratum1970On","US-CA-BCR-09","USA","CA",9,"Great Basin",,0.9874635,0.97394095,1.00062025,0.0266793000000002,0.9873821791,0.00682956216612465,698.623407974879,1.89880943501344,0.97610075,0.980855332,0.99389833,0.99855815
"RegressionTrendPerStratum1970On","US-CA-BCR-15","USA","CA",15,"Sierra Nevada",,0.9991725,0.9926349,1.00586,0.0132250999999999,0.9991564523,0.00337201612677055,1187.39993086085,0.165013709761179,0.9936259,0.99589,1.00243,1.00475
"RegressionTrendPerStratum1970On","US-CA-BCR-32","USA","CA",32,"Coastal California",,0.988331,0.98392595,0.992657025,0.00873107500000003,0.9883343337,0.0022549315306601,582.542192578623,0.490934686040553,0.9846256,0.986106,0.990528,0.99203705
"RegressionTrendPerStratum1970On","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",,0.9928765,0.98910395,0.99664105,0.00753710000000007,0.9928711821,0.00193427036127906,1544.31046366547,1.2728209137558,0.98969695,0.991009,0.994779165,0.9960051
"RegressionTrendPerStratum1970On","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",,0.987916,0.9828439,0.99288015,0.01003625,0.9879184727,0.00256657561725631,1375.50744161342,-0.80793008636306,0.9836699,0.985439833,0.990455165,0.99212815
"RegressionTrendPerStratum1970On","US-ID-BCR-09","USA","ID",9,"Great Basin",,1.00819,0.99757695,1.0190005,0.02142355,1.0081710563,0.00553994595161767,307.721397489287,-1.62648366282121,0.9991722,1.00268,1.01351165,1.01729
"RegressionTrendPerStratum1970On","US-ID-BCR-10","USA","ID",10,"Northern Rockies",,0.970821,0.944153425,0.99503025,0.0508768250000001,0.9703272607,0.0128441320187028,102.336817710044,0.6621497652327,0.9483124,0.957876332,0.98237033,0.9903509
"RegressionTrendPerStratum1970On","US-MT-BCR-10","USA","MT",10,"Northern Rockies",,0.9981895,0.994508825,1.00202,0.00751117499999998,0.9981873474,0.0019305942909231,1569.19330275224,-0.494556051767692,0.9950439,0.996324833,1.00006,1.001371
"RegressionTrendPerStratum1970On","US-NM-BCR-16","USA","NM",16,"Southern Rockies And Colorado Plateau",,0.971847,0.96052695,0.982872175,0.0223452249999999,0.9718176588,0.00564833627843226,362.19643246863,-2.82816355437136,0.96244295,0.966357666,0.977302,0.98102
"RegressionTrendPerStratum1970On","US-NV-BCR-09","USA","NV",9,"Great Basin",,1.01181,0.999036925,1.02451,0.0254730750000001,1.0118076667,0.00646317108825557,508.606368708979,1.01755196209057,1.0010995,1.00554,1.01802,1.02247
"RegressionTrendPerStratum1970On","US-OR-BCR-05","USA","OR",5,"Northern Pacific Rainforest",,0.984905,0.979431,0.9906291,0.0111981,0.9849414835,0.00285983717246158,773.124273445931,-0.691551746181059,0.98031685,0.982163,0.987711165,0.98969005
"RegressionTrendPerStratum1970On","US-OR-BCR-09","USA","OR",9,"Great Basin",,0.9939245,0.986023775,1.00146,0.015436225,0.9938827784,0.00385716548411533,889.027633816463,-0.59518022103511,0.98751695,0.990243,0.997581,1.00028
"RegressionTrendPerStratum1970On","US-OR-BCR-10","USA","OR",10,"Northern Rockies",,1.00455,0.994257725,1.0147705,0.020512775,1.0045864563,0.00527606194913019,612.154569165261,0.442470788779262,0.9960198,0.999522332,1.00983,1.0131805
"RegressionTrendPerStratum1970On","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",,0.9966465,0.976547825,1.01712,0.040572175,0.9967492819,0.0104456777524966,370.629228179849,0.573068602304261,0.97954745,0.986445,1.00715165,1.0141005
"RegressionTrendPerStratum1970On","US-UT-BCR-09","USA","UT",9,"Great Basin",,0.9953235,0.987829875,1.00285025,0.0150203750000001,0.9953072208,0.00384893931217813,1572.11504462115,-1.92328404422811,0.98899695,0.991605666,0.999047495,1.001671
"RegressionTrendPerStratum1970On","US-UT-BCR-16","USA","UT",16,"Southern Rockies And Colorado Plateau",,1.003475,0.992085775,1.0154305,0.0233447250000001,1.0035282777,0.00588452057348946,435.657926025882,0.208382914693986,0.9939479,0.997978499,1.0091,1.0131405
"RegressionTrendPerStratum1970On","US-WA-BCR-05","USA","WA",5,"Northern Pacific Rainforest",,1.008595,0.999974,1.01741025,0.0174362499999999,1.0085500371,0.00446721374082148,346.226774137861,3.1741851396593,1.00115,1.00407,1.01285165,1.01602
"RegressionTrendPerStratum1970On","US-WA-BCR-09","USA","WA",9,"Great Basin",,1.00017,0.99238585,1.00905025,0.0166644000000001,1.0003209151,0.00428972214420695,462.514576469304,0.476956520388134,0.993577,0.996145833,1.00454165,1.00764
"RegressionTrendPerStratum1970On","US-WA-BCR-10","USA","WA",10,"Northern Rockies",,0.992574,0.983218925,1.00185,0.0186310749999999,0.9925186181,0.00478039601494043,1449.95471556082,0.774259457156925,0.9845894,0.987867,0.99719433,1.0002305
"RegressionTrendPerStratum1970On","US-WY-BCR-10","USA","WY",10,"Northern Rockies",,0.9981755,0.992871875,1.00343,0.0105581250000001,0.9981512544,0.00269357692241085,1815.63664980231,-0.844719179241313,0.99377775,0.995545,1.00076,1.00258
"RegressionTrendPerStratum1970On","US-WY-BCR-17","USA","WY",17,"Badlands And Prairies",,0.992106,0.9767817,1.00857075,0.03178905,0.9922274509,0.00803198976192965,478.259279604459,-0.583253930431636,0.9791408,0.98446,1.00010165,1.0059305
"RegressionTrendPerStratum1993On","CA-AB-BCR-06","CAN","AB",6,"Boreal Taiga Plains",,0.9941075,0.981934,1.00666025,0.0247262500000002,0.9941465995,0.00631904733427603,941.100233578617,-0.246874966858611,0.9838489,0.988068833,1.00036,1.0046115
"RegressionTrendPerStratum1993On","CA-AB-BCR-10","CAN","AB",10,"Northern Rockies",,0.975833,0.965792925,0.985871025,0.0200781000000001,0.9758825323,0.00511183565353304,1078.96598814574,1.00817506614789,0.967493,0.970940165,0.980895495,0.9842961
"RegressionTrendPerStratum1993On","CA-AB-BCR-11","CAN","AB",11,"Prairie Potholes",,0.990733,0.96950515,1.0090705,0.0395653499999999,0.9904630943,0.0100620145095307,556.449747316647,-0.424216151681884,0.97317575,0.980856499,1.00029,1.0063705
"RegressionTrendPerStratum1993On","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",,1.00092,0.994406875,1.0071505,0.0127436249999998,1.0008729434,0.00326116315653017,1428.82746640429,-1.48244460374781,0.99546485,0.997681833,1.00407,1.00616
"RegressionTrendPerStratum1993On","CA-BC-BCR-09","CAN","BC",9,"Great Basin",,0.9807895,0.972708975,0.989073025,0.0163640499999999,0.9807952128,0.00422830740574381,1526.11430215736,-0.24070926167967,0.97381195,0.976693833,0.984906,0.9877551
"RegressionTrendPerStratum1993On","CA-BC-BCR-10","CAN","BC",10,"Northern Rockies",,0.989144,0.982164675,0.996234,0.014069325,0.9891290724,0.00363170562211901,762.291310156559,0.291062563421648,0.983237,0.985580666,0.992641,0.99512335
"RegressionTrendPerStratum1993On","CA-YT-BCR-04","CAN","YT",4,"Northwestern Interior Forest",,1.02985,1.0120795,1.04871,0.0366305,1.030068316,0.00927250815394036,265.581188114016,0.976050969897318,1.01506,1.02106833,1.03914,1.0456825
"RegressionTrendPerStratum1993On","US-AK-BCR-02","USA","AK",2,"Western Alaska",,1.00006,0.984835925,1.01429025,0.0294543249999999,0.9998626496,0.00753715288930691,700.591464435905,3.1238294778729,0.9871185,0.992456833,1.00705,1.0119805
"RegressionTrendPerStratum1993On","US-AK-BCR-04","USA","AK",4,"Northwestern Interior Forest",,1.011045,1.00151975,1.0202705,0.0187507499999999,1.0110631402,0.00479204999338048,518.64952080525,1.41726346775149,1.00316,1.00654833,1.01576,1.01887
"RegressionTrendPerStratum1993On","US-AK-BCR-05","USA","AK",5,"Northern Pacific Rainforest",,1.013495,1.00644,1.02114,0.0146999999999999,1.0135917469,0.00375568307501797,1052.5914239771,2.69338722700146,1.00756,1.00996,1.01729,1.01996
"RegressionTrendPerStratum1993On","US-AZ-BCR-34","USA","AZ",34,"Sierra Madre Occidental",,0.943132,0.922314425,0.9648803,0.042565875,0.9432636665,0.0108115420236047,173.36952431701,0.239013896120602,0.92577255,0.932891662,0.95341699,0.961282
"RegressionTrendPerStratum1993On","US-CA-BCR-05","USA","CA",5,"Northern Pacific Rainforest",,0.983405,0.973496825,0.993632075,0.0201352499999999,0.9834534221,0.00502706106018436,1051.9989383562,0.842170452723271,0.9751627,0.978688666,0.988260165,0.9917242
"RegressionTrendPerStratum1993On","US-CA-BCR-09","USA","CA",9,"Great Basin",,0.987429,0.97293285,1.00117125,0.0282383999999999,0.9873427413,0.00719330381742321,769.386535730015,2.04458070584559,0.9755158,0.980444161,0.994275495,0.9991573
"RegressionTrendPerStratum1993On","US-CA-BCR-15","USA","CA",15,"Sierra Nevada",,0.99629,0.986027525,1.00461,0.018582475,0.9959785094,0.00470259203732352,631.532016038749,-0.322818608366291,0.98775465,0.991420499,1.00051165,1.0032005
"RegressionTrendPerStratum1993On","US-CA-BCR-32","USA","CA",32,"Coastal California",,0.9881825,0.980893725,0.99546605,0.0145723249999999,0.9881802462,0.00368844843157239,1018.85160326697,-0.451888777821044,0.98214795,0.984650833,0.991720165,0.9943312
"RegressionTrendPerStratum1993On","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",,0.985613,0.978585725,0.992174075,0.01358835,0.9855157172,0.00346039182136646,1764.92995677204,0.0423170995466116,0.97973575,0.982141165,0.98883933,0.99109315
"RegressionTrendPerStratum1993On","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",,0.9835755,0.975039925,0.991736225,0.0166962999999999,0.9835115844,0.00427955308049024,1599.59362246753,-0.674251618692801,0.97636395,0.979374,0.987672,0.99033225
"RegressionTrendPerStratum1993On","US-ID-BCR-09","USA","ID",9,"Great Basin",,1.0019,0.989021925,1.01424,0.0252180750000002,1.0018095348,0.00638203611750117,751.705304269274,-1.95611323428368,0.99128385,0.99558,1.00801,1.0122905
"RegressionTrendPerStratum1993On","US-ID-BCR-10","USA","ID",10,"Northern Rockies",,0.973854,0.948848975,0.998571025,0.0497220499999999,0.9736983256,0.0124577809953104,138.911141186441,0.160070894935178,0.95283355,0.961743165,0.98542932,0.9938354
"RegressionTrendPerStratum1993On","US-MT-BCR-10","USA","MT",10,"Northern Rockies",,0.995694,0.9898268,1.00068,0.0108532,0.995559158,0.00277921106540158,850.307468634214,1.19204747602175,0.99081555,0.992906165,0.998275,0.99989905
"RegressionTrendPerStratum1993On","US-NM-BCR-16","USA","NM",16,"Southern Rockies And Colorado Plateau",,0.96884,0.95190235,0.981752175,0.029849825,0.9682780089,0.00763121124148205,318.434048018298,-3.55680947640598,0.9547533,0.96115,0.97554966,0.979738
"RegressionTrendPerStratum1993On","US-NV-BCR-09","USA","NV",9,"Great Basin",,1.01167,0.997699975,1.02542,0.027720025,1.0116832258,0.006999426655903,602.978135132889,1.04493695537155,1.0000895,1.005,1.01844,1.0232905
"RegressionTrendPerStratum1993On","US-OR-BCR-05","USA","OR",5,"Northern Pacific Rainforest",,0.9955595,0.986332825,1.00585,0.0195171749999998,0.995733485,0.00498412470139732,1188.06940057689,1.39007287759587,0.9879098,0.990913833,1.00062,1.00414
"RegressionTrendPerStratum1993On","US-OR-BCR-09","USA","OR",9,"Great Basin",,0.993404,0.98488795,1.00158,0.01669205,0.993370667,0.00416905645563646,1103.17465406532,-0.641616072285389,0.98642775,0.989405,0.997352165,1.0002005
"RegressionTrendPerStratum1993On","US-OR-BCR-10","USA","OR",10,"Northern Rockies",,1.00428,0.992814625,1.01538025,0.022565625,1.0042957912,0.00571339623510014,877.102794694786,0.560102659249922,0.9947759,0.998889499,1.0099,1.01368
"RegressionTrendPerStratum1993On","US-SD-BCR-17","USA","SD",17,"Badlands And Prairies",,0.9968325,0.97533505,1.01836,0.04302495,0.9968479786,0.0110804116459167,481.529487126355,0.408931707352995,0.97846395,0.986013664,1.00771165,1.01535
"RegressionTrendPerStratum1993On","US-UT-BCR-09","USA","UT",9,"Great Basin",,0.9945325,0.98608095,1.00270025,0.0166192999999999,0.994466848,0.00426855867554994,2259.83980601699,-1.61827896057374,0.9874035,0.990321,0.998593165,1.00138
"RegressionTrendPerStratum1993On","US-UT-BCR-16","USA","UT",16,"Southern Rockies And Colorado Plateau",,0.989886,0.973509925,1.00460025,0.031090325,0.9895535984,0.00791684468475248,954.860857598538,-1.08797670854388,0.97628,0.981889664,0.997164165,1.0022905
"RegressionTrendPerStratum1993On","US-WA-BCR-05","USA","WA",5,"Northern Pacific Rainforest",,1.01141,1.00179,1.02191025,0.0201202500000002,1.0114810026,0.00507454677466767,624.090184070848,2.4314968944099,1.003389,1.00665,1.0164,1.020091
"RegressionTrendPerStratum1993On","US-WA-BCR-09","USA","WA",9,"Great Basin",,0.9939265,0.983602,1.00264025,0.01903825,0.993749803,0.00486292746830006,527.237533033189,2.88594017871221,0.9855099,0.989068499,0.998580165,1.00146
"RegressionTrendPerStratum1993On","US-WA-BCR-10","USA","WA",10,"Northern Rockies",,0.9915755,0.98043085,1.00199,0.0215591499999999,0.9914920714,0.00551570760809017,1397.55064234743,0.240450312914304,0.98219585,0.986158666,0.996860165,1.00032
"RegressionTrendPerStratum1993On","US-WY-BCR-10","USA","WY",10,"Northern Rockies",,0.994888,0.986345925,1.00196025,0.015614325,0.9946863778,0.00397752662272305,990.667805898245,0.610466892416187,0.98777995,0.990904497,0.998539165,1.00093
"RegressionTrendPerStratum1993On","US-WY-BCR-17","USA","WY",17,"Badlands And Prairies",,0.993239,0.97752895,1.0110505,0.03352155,0.9935623917,0.00855660075465243,573.478409908451,-0.630795322303367,0.97988885,0.985450499,1.00182,1.0083415
"RegressionTrendPerStratum10Year","CA-AB-BCR-06","CAN","AB",6,"Boreal Taiga Plains",,0.9956515,0.97176095,1.02326,0.0514990500000001,0.9961505721,0.0127255023573463,1938.52974087222,0.201840809167527,0.977217,0.985451998,1.00667165,1.01697
"RegressionTrendPerStratum10Year","CA-AB-BCR-10","CAN","AB",10,"Northern Rockies",,0.9776315,0.9586358,1.00143025,0.04279445,0.9782085811,0.0105321212604701,2223.79365398981,1.50952244347531,0.9623241,0.969331,0.986742825,0.99628515
"RegressionTrendPerStratum10Year","CA-AB-BCR-11","CAN","AB",11,"Prairie Potholes",,0.991184,0.948038925,1.029754,0.0817150749999999,0.9906952377,0.0197671434706459,1564.50576908251,-0.74984199329156,0.9582333,0.974932332,1.00668,1.020471
"RegressionTrendPerStratum10Year","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",,0.9592265,0.930883825,0.98666365,0.0557798249999998,0.9590256076,0.0143089205478452,1322.83081594433,-0.813259531052565,0.9354222,0.945160831,0.972937495,0.98255195
"RegressionTrendPerStratum10Year","CA-BC-BCR-09","CAN","BC",9,"Great Basin",,0.935386,0.9046079,0.966215225,0.061607325,0.9353792042,0.0158987375288418,2205.91665342503,-1.89860867743232,0.9097826,0.919654163,0.95090899,0.96129115
"RegressionTrendPerStratum10Year","CA-BC-BCR-10","CAN","BC",10,"Northern Rockies",,0.9938575,0.975025,1.01988075,0.0448557500000001,0.99486858,0.0112875651939912,1713.2795731507,-0.994720057235869,0.9781206,0.984519666,1.00573,1.01497
"RegressionTrendPerStratum10Year","CA-YT-BCR-04","CAN","YT",4,"Northwestern Interior Forest",,1.03347,1.00266975,1.07971175,0.0770420000000001,1.0353900513,0.0188812473768795,495.01446007591,1.66806710805329,1.008199,1.01954,1.05163,1.0689215
"RegressionTrendPerStratum10Year","US-AK-BCR-02","USA","AK",2,"Western Alaska",,1.000655,0.94826385,1.05275,0.10448615,1.0004889833,0.0250714246118969,3464.72667349728,1.54332934716101,0.95805585,0.979369646,1.02148,1.042083
"RegressionTrendPerStratum10Year","US-AK-BCR-04","USA","AK",4,"Northwestern Interior Forest",,1.01206,0.99144665,1.0377015,0.0462548500000001,1.0127352106,0.0113116000068743,1521.03015914575,2.36584755546637,0.99564055,1.00344,1.02222,1.032213
"RegressionTrendPerStratum10Year","US-AK-BCR-05","USA","AK",5,"Northern Pacific Rainforest",,0.9986405,0.965929875,1.02516,0.059230125,0.9977960834,0.0151684614581752,1735.52704767259,0.845717020166045,0.97154495,0.98343733,1.0124,1.021181
"RegressionTrendPerStratum10Year","US-AZ-BCR-34","USA","AZ",34,"Sierra Madre Occidental",,0.94383,0.892576825,1.00474075,0.112163925,0.944870533,0.0260747184750836,638.400170237869,-0.561019144235618,0.90678625,0.925575662,0.964153165,0.98846955
"RegressionTrendPerStratum10Year","US-CA-BCR-05","USA","CA",5,"Northern Pacific Rainforest",,0.9807165,0.942774575,1.0153605,0.0725859250000001,0.9798843063,0.0176678426084206,2422.42336673533,-1.21953673701403,0.95025025,0.964165833,0.995164165,1.0082105
"RegressionTrendPerStratum10Year","US-CA-BCR-09","USA","CA",9,"Great Basin",,0.9879215,0.958309175,1.021543,0.0632338249999999,0.9884477331,0.015554727088861,1870.19966683469,2.06845879133422,0.9648678,0.976083499,1.00056,1.013463
"RegressionTrendPerStratum10Year","US-CA-BCR-15","USA","CA",15,"Sierra Nevada",,0.999925,0.9700479,1.03383075,0.0637828500000001,1.0006542542,0.0152892255446951,3453.54626089227,-0.0545754326192407,0.9760665,0.987561831,1.0142,1.026872
"RegressionTrendPerStratum10Year","US-CA-BCR-32","USA","CA",32,"Coastal California",,0.9608615,0.922333125,0.99347315,0.0711400249999999,0.9600532017,0.0183188402475926,763.706875797368,-0.25888642231158,0.92870365,0.942353497,0.97816633,0.98870225
"RegressionTrendPerStratum10Year","US-CO-BCR-16","USA","CO",16,"Southern Rockies And Colorado Plateau",,1.00455,0.978871675,1.03244025,0.0535685750000001,1.0049489965,0.0137843127241882,2965.78982415987,0.345479438096599,0.9828568,0.991675833,1.01839,1.027911
"RegressionTrendPerStratum10Year","US-CO-BCR-18","USA","CO",18,"Shortgrass Prairie",,1.006045,0.97121815,1.04471075,0.0734926,1.006628902,0.0187335672096543,2650.72547505076,-0.0591880556888991,0.97710485,0.988577996,1.02495,1.0385205
"RegressionTrendPerStratum10Year","US-ID-BCR-09","USA","ID",9,"Great Basin",,0.9954325,0.946650975,1.04244075,0.095789775,0.9952000681,0.0241056833052794,1501.57491916509,1.82510272584639,0.95472645,0.972305996,1.01837,1.03465
"RegressionTrendPerStratum10Year","US-ID-BCR-10","USA","ID",10,"Northern Rockies",,0.9871385,0.948270925,1.0581625,0.109891575,0.9915568232,0.0273451329728212,347.208902735121,-1.96072143922447,0.9546383,0.967575833,1.01637165,1.044173
